Total Population,Male,Female,Total HH,HH Farm,HH Non-Farm,Cultivable Area,Drip/Sprinkler Farmers,Irrigated Area,Unirrigated Area,Kuccha HH,PMAY HH,Waitlisted HH,Benefitted HH,Waitlisted Specific HH,Saubhagya HH,Vocational Training,Total Farmers,Soil Testing Farmers,Labour Budget,Piped Water HH,Color
1.365248554,1.332652356,1.39161642,0.825869018,2.887890831,0.002201507,1.002162095,-0.124136009,-0.173010069,1.354173367,0.261883083,0.46328431,-0.023863772,-0.67548796,3.140596382,0.058426946,0.00779689,1.890575314,-0.485683582,-0.332784233,1.904751864,green
0.641560506,0.600589901,0.677615647,0.255062986,0.43157077,0.668122001,0.708287085,-0.268533574,0.193151886,0.88442899,-0.213359111,-0.010299608,-0.272809141,-0.21307533,-0.096578809,-0.159087774,1.201166212,1.226188325,-0.401242975,-0.350842911,0.035058753,green
0.853823731,0.879965026,0.827488902,0.289103782,-0.565790812,1.311884019,0.189163147,-0.2524894,-0.534855773,0.069655448,-0.170155276,-0.1456093,-0.4470709,-0.310425358,0.075611361,-0.159087774,-0.255604447,-0.470473664,-0.451907339,-0.566389032,1.118938817,green
0.057288539,0.048689116,0.065123418,-0.242679874,-0.825378073,0.720019482,0.2172239,-0.2524894,0.080929361,-0.833717098,-0.120779463,-0.100506069,-0.409729095,-0.444281645,0.049782835,-0.159087774,-0.207224609,-0.911313973,-0.508201077,-0.289996983,0.697429903,red
0.450523603,0.505320078,0.398897273,1.103592098,2.707350818,0.385893,0.122518858,0.084438253,-0.206820701,0.235251567,1.05189608,-0.23581576,1.494702982,1.441875135,1.194847464,-0.159087774,-0.330861972,0.715522247,-0.367466732,-0.360166903,1.407371346,green
-0.201313841,-0.221553389,-0.182052754,-0.522478613,-0.458442696,-0.125501284,-0.587768964,-0.100069748,0.043521853,-0.708544719,-0.225703065,-0.19071253,-0.359940021,-0.541631673,-0.37208308,-0.117656398,-0.088962785,-0.244321544,0.45442184,-0.506000257,-0.850109967,red
-0.57033296,-0.570460956,-0.568588112,-0.748725367,-0.566766704,-0.682961872,-0.754379687,0.028283644,-0.198188199,-0.791850742,-0.238047018,-0.19071253,-0.335045484,-0.480787906,-0.303207012,-0.117656398,-0.212600147,-0.222435855,0.206729393,-0.526138842,-0.889852236,red
0.435176873,0.465053529,0.406543868,-0.029717333,-0.281806252,0.038354809,-0.570230993,0.084438253,-0.037048164,-0.782707398,-0.256562947,0.012252007,0.984364975,0.176324779,1.315380583,-0.128014242,0.152936402,-0.358960868,-0.406872349,0.710669534,-0.175695704,red
-0.824650213,-0.807078818,-0.838512902,-0.97704778,-0.661428224,-0.656138455,-0.529016761,-0.132158096,0.006114345,-0.5429486,-0.256562947,-0.168160915,0.12550345,-0.371269125,0.247801531,-0.143551008,-0.131967085,-0.896723513,-0.465980774,-0.047328696,-0.658022333,red
-0.375907818,-0.354183928,-0.394819249,-0.618374026,-0.521875674,-0.343004213,-0.136166213,-0.043915139,0.549961964,-0.241218248,-0.256562947,-0.123057684,0.44913243,-0.164400317,0.652448429,-0.138372086,-0.024456335,-0.693499258,-0.443463278,0.239567262,-0.475569189,red
-0.070069396,-0.024579397,-0.111704083,-0.467681234,-0.506261402,-0.291689849,-0.697381282,-0.011826791,-0.15502569,-0.853822296,-0.256562947,-0.100506069,0.586052383,-0.079219043,0.816029091,-0.138372086,0.023923502,-0.608040853,-0.435019218,0.36025418,-0.399095429,red
1.639994898,1.615348433,1.658291407,1.084496042,-0.705343362,2.512523508,0.632873811,-0.228423139,-0.241350709,0.950464252,-0.201015158,0.598594001,-0.409729095,-0.468619152,-0.208502419,-0.091761789,-0.126591547,0.246543196,-0.508201077,-0.160997996,2.36419658,green
2.630058345,2.767718932,2.496167013,1.683531027,0.52623229,1.778378235,0.861744331,-0.228423139,0.138479374,1.08151885,-0.139295393,0.057355237,-0.335045484,-0.10355655,0.316677598,-0.102119633,0.018547965,1.174079542,1.214387301,0.906303795,1.489264506,green
0.24025346,0.229058346,0.249979843,-0.113573928,-0.887835158,0.938688646,-0.408881661,-0.2524894,0.754264508,-0.607967935,-0.157811323,0.282871389,0.486474236,-0.505125413,-0.440959148,-0.019256882,-0.320110897,0.355971641,-0.339319863,-0.31579678,-0.057071053,red
0.856813354,0.827660025,0.881397394,0.682233464,1.389896674,-0.098094749,0.205824219,0.068394079,0.089561863,0.338876132,-0.256562947,-0.23581576,-0.459518169,-0.724162974,-0.475397182,-0.159087774,-0.330861972,0.01205367,0.378425294,0.294184143,-0.903099659,green
-0.289408062,-0.289632914,-0.288340419,-0.328612128,0.023647931,-0.681212519,-0.441326907,-0.132158096,-0.316165725,-0.267632353,-0.256562947,-0.23581576,-0.434623632,-0.699825467,-0.440959148,-0.159087774,-0.330861972,-0.717469298,-0.128218347,-0.285242448,-0.949465639,red
-1.575444175,-1.577539785,-1.569145018,-1.576082765,-0.995183274,-1.095226136,-1.170669733,-0.276555661,-0.757200246,-0.95815801,-0.225703065,-0.23581576,-0.459518169,-0.724162974,-0.475397182,-0.159087774,-0.330861972,-1.248978889,-0.502571703,-0.540766793,-0.988605753,red
-0.706659763,-0.701431018,-0.709476618,-0.686455618,-0.579453299,-0.050279092,-0.371175023,-0.276555661,1.286602124,-0.762388856,-0.256562947,-0.168160915,-0.384834558,-0.541631673,-0.423740131,-0.153908852,0.443215426,-0.326653422,4.558235327,-0.183535962,-0.95488504,red
-1.227053455,-1.221990314,-1.228298063,-1.18212282,-0.124687646,-1.052658539,-0.344868067,0.17268121,1.568597185,-0.845694879,0.292742965,-0.23581576,-0.459518169,-0.492956659,-0.475397182,-0.128014242,-0.325486434,-0.556974245,-0.46879546,-0.489023991,-0.634538265,red
-0.670983597,-0.591632028,-0.74216581,-0.46186939,1.279620883,-0.913876509,0.373311841,0.212791645,3.649030138,-0.738006605,-0.059059698,-0.23581576,-0.459518169,-0.237412837,-0.466787674,-0.065867179,-0.277106597,0.083442704,-0.325246429,-0.443174065,-0.440042009,red
-0.78638304,-0.795247925,-0.776001991,-0.892776053,0.416932391,-0.960525931,-0.223856068,-0.188312704,1.390192147,-0.659780218,0.03351995,-0.23581576,-0.459518169,-0.383437878,-0.475397182,-0.107298555,-0.255604447,-0.254222213,-0.392798914,-0.358182161,-0.467741166,red
1.092096676,1.070504672,1.109074749,0.676836752,-0.485767671,1.330543788,0.80825352,-0.276555661,0.345659419,0.946400544,-0.046715745,-0.010299608,-0.210572799,0.334518574,-0.475397182,-0.159087774,-0.330861972,0.754082747,-0.451907339,-0.157238597,1.516963663,green
-0.358169388,-0.305614998,-0.405524482,-0.616713499,0.013889012,-0.482952477,1.087984155,4.296033921,1.203154606,0.510567814,-0.244218994,-0.23581576,-0.459518169,0.018130985,-0.475397182,-0.159087774,-0.330861972,-0.738312811,0.217988141,-0.459685935,-0.403912673,red
-1.229345499,-1.206838468,-1.24664989,-1.295453763,-0.668259467,-0.853232261,-0.296638647,2.298534261,0.07517436,-0.336715397,-0.238047018,-0.23581576,-0.459518169,-0.614644193,-0.475397182,-0.159087774,-0.330861972,-0.927988783,-0.038148366,-0.518391531,-0.730281004,red
-1.116038791,-1.085623704,-1.140935719,-1.223635986,-0.669235359,-0.757017829,-0.170365256,2.057871652,0.247824398,-0.211756362,-0.231875041,-0.23581576,-0.459518169,-0.553800426,-0.475397182,-0.159087774,-0.330861972,-0.854515399,0.102585978,-0.521059967,-0.851916433,red
1.286521818,1.262912355,1.304827571,0.82379336,-0.780487043,2.191225616,0.19968593,-0.236445226,1.548454681,-0.183310403,-0.256562947,0.215216543,-0.434623632,0.005962231,1.074314345,0.001458805,1.765597648,-0.204718869,-0.508201077,-0.373201329,0.051919109,green
1.092096676,1.009689731,1.165086054,0.785601247,-0.846847696,2.17723079,0.003260656,-0.236445226,1.40457965,-0.386495825,-0.250390971,0.170113313,-0.434623632,-0.030544029,0.902124176,-0.029614726,1.84623071,-0.529877678,-0.508201077,-0.367027806,-0.060081831,green
0.707232556,0.671990379,0.73783258,0.680157805,-0.643862168,-0.192559828,0.469770681,-0.244467313,-0.310410724,0.78588406,0.101411692,-0.010299608,-0.223020068,1.381031368,-0.458178165,-0.159087774,0.056176727,1.326237189,-0.502571703,1.276419284,-0.000468427,green
1.805918968,1.881024629,1.731889881,1.068721039,-0.517972106,-0.386154928,0.289129581,0.108504514,-0.080210674,0.369353945,-0.256562947,-0.23581576,-0.247914604,-0.663319207,0.178925463,-0.12283532,0.07230334,0.58003941,2.306485814,-0.135935336,-0.509892058,green
0.575091224,0.621345854,0.530992195,0.241778773,1.911998872,-0.557008434,-0.379944009,-0.14820227,0.147083101,-0.366482061,0.193991341,-0.19071253,0.100608913,-0.359100372,2.477664228,0.742044638,-0.07821171,-0.323526895,-0.435019218,-0.289996983,0.67876308,green
0.252610568,0.229888584,0.272919626,0.350958399,0.084153233,-0.638644922,0.646939263,-0.180290617,3.294637161,-0.327368867,0.545794004,-0.19071253,-0.397281826,-0.237412837,0.127268412,-0.01407796,-0.330861972,0.55606937,0.054736301,8.439733015,0.584826808,green
-0.442676062,-0.467926549,-0.418141363,-0.380088453,-0.039785046,-0.166902646,-0.045749204,-0.260511487,1.324729007,-0.618381188,-0.244218994,-0.213264145,-0.384834558,-0.164400317,-0.311816521,-0.133193164,-0.260979984,0.363787959,-0.508201077,-0.325010993,-0.214233662,red
-0.323988033,-0.32657851,-0.320647281,-0.599693101,-0.868317319,-0.982684406,-0.155457981,-0.236445226,-0.342063231,0.071687302,-0.207187135,-0.055402839,-0.372387289,-0.724162974,-0.475397182,-0.060688257,-0.228726759,-0.713300595,-0.494127643,-0.419421666,-0.438235542,red
-0.19812491,-0.1727769,-0.220859221,-0.211960131,-0.09150732,-0.226963776,0.419787464,-0.196334791,0.57873697,0.053400614,-0.188671205,-0.23581576,-0.4470709,0.553556135,-0.475397182,-0.159087774,-0.180346922,-0.426702286,-0.508201077,0.004154431,0.542675916,red
-0.55040214,-0.543685777,-0.555015406,-0.550707566,-0.36573296,-0.426973171,-0.293131053,-0.212378965,0.124091871,-0.288966822,-0.207187135,-0.23581576,-0.322598215,0.2493373,-0.475397182,-0.159087774,-0.234102297,-0.775310048,-0.508201077,-0.135987488,-0.081759432,red
-0.292298031,-0.2871422,-0.296178178,-0.368879899,-0.376467772,0.274517506,-0.438301607,-0.276555661,-0.263766439,-0.380247873,-0.244218994,-0.010299608,-0.4470709,-0.67548796,-0.466787674,-0.107298555,-0.330861972,-0.717469298,1.462079747,-0.41816669,-0.374407049,red
0.315691611,0.305025133,0.324725305,0.218116268,0.023647931,0.859967747,0.263453992,-0.276555661,0.184951009,0.12857922,-0.244218994,-0.010299608,-0.434623632,-0.67548796,-0.440959148,-0.096940711,-0.330861972,-0.717469298,1.780139366,-0.392366893,0.104306646,red
1.754896071,1.900535225,1.616043972,1.659453391,1.809530216,1.817447126,-0.140550706,-0.228423139,0.080929361,-0.059367295,-0.256562947,-0.010299608,-0.459518169,1.101150039,-0.475397182,-0.159087774,-0.330861972,-0.795632473,-0.437833905,-0.031999009,0.968399919,green
-0.74841483,-0.708072923,-0.783457421,-0.769897082,-0.220325058,-0.382073103,-0.798224614,-0.2524894,-0.494570764,-0.618127206,-0.256562947,-0.1456093,-0.459518169,0.456206108,-0.475397182,-0.159087774,-0.330861972,-0.951958824,-0.451907339,-0.43456799,0.248823988,red
-0.920218492,-0.907537629,-0.929316213,-0.938440536,-0.273023224,-0.761099654,0.534661174,9.991715682,1.001729562,0.35716282,-0.10843551,-0.23581576,-0.459518169,-0.359100372,-0.475397182,-0.076225023,-0.008329722,-0.347496936,0.702114286,-0.331970783,-0.926583727,red
-0.622751014,-0.585405242,-0.655376961,-0.697664173,0.046093447,-0.646225453,0.648657984,14.26748805,1.073667078,0.435389207,-0.009683885,-0.23581576,-0.459518169,-0.152231563,-0.475397182,-0.065867179,-0.072836172,-0.201592342,0.932918611,-0.32098991,-0.913938459,red
-0.8437838,-0.814343401,-0.868525786,-0.858735257,-0.135422458,-0.735442472,0.670580448,18.62348128,1.102442084,0.479074073,-0.089919581,-0.23581576,-0.459518169,-0.322594111,-0.475397182,-0.096940711,-0.051334022,0.090216846,0.654264609,-0.32658725,-0.889852236,red
-1.11723464,-1.10056799,-1.129465828,-1.237750462,-0.591164003,-0.818245195,-0.335222183,2.996455829,0.032011851,-0.308269437,-0.244218994,-0.23581576,-0.459518169,-0.529462919,-0.475397182,-0.159087774,-0.330861972,-0.876401088,0.00125725,-0.499712478,-0.53277397,red
-0.557776543,-0.518155955,-0.592674885,-0.747479972,-0.298396415,-0.600159149,0.350512479,1.512369737,0.676571991,0.008699821,-0.244218994,-0.23581576,1.258204881,0.151987272,-0.329035538,-0.081403945,-0.330861972,-1.004067607,-0.114144912,-0.406096071,-0.940433305,red
-0.390855932,-0.330729701,-0.445095609,-0.649924032,-0.243746465,-0.460210884,0.224239089,1.127309561,0.653551986,0.011747602,-0.250390971,-0.23581576,0.623394189,0.298012313,-0.311816521,-0.081403945,-0.330861972,-1.048360073,-0.122588973,-0.380296273,-0.946454861,red
-0.5129322,-0.492211014,-0.530546304,-0.68188917,-0.356949932,-0.52143825,0.305790653,1.728966085,0.630531981,0.00565204,-0.250390971,-0.23581576,1.059048585,0.32234982,-0.320426029,-0.081403945,-0.330861972,-1.056176391,-0.17043865,-0.396881857,-0.952476417,red
-1.145337096,-1.125682693,-1.160243371,-1.27220639,-0.856606615,-0.87714009,-0.598291746,3.044588351,0.126969371,-0.688226177,-0.244218994,-0.23581576,-0.459518169,-0.626812947,-0.43234964,-0.143551008,-0.298608747,-0.998335641,-0.435019218,-0.45600025,-0.689936579,red
-0.747816905,-0.719488697,-0.771796364,-0.905230003,-0.717054065,-0.638644922,-0.244901633,4.304056008,0.201784388,-0.314365,-0.244218994,-0.23581576,-0.459518169,-0.626812947,-0.415130623,-0.14872993,-0.271731059,-0.760198501,-0.451907339,-0.406427782,-0.455095899,red
-0.987385353,-0.975202035,-0.995841586,-1.188764927,-0.830257533,-0.82232702,-0.526386066,2.723704872,0.098194365,-0.605936081,-0.244218994,-0.23581576,-0.459518169,-0.67548796,-0.43234964,-0.143551008,-0.266355522,-0.937368364,-0.454722026,-0.403460806,-0.572516239,red
-1.04667954,-1.019204655,-1.06905773,-1.166762949,-0.797077206,-0.805999722,-0.408881661,3.02052209,0.420474435,-0.602888299,-0.244218994,-0.23581576,-0.459518169,-0.651150454,-0.449568657,-0.138372086,-0.298608747,-0.770620257,-0.449092652,-0.422460513,-0.604430485,red
-0.13195459,-0.089960649,-0.170200532,-0.124367351,0.948793509,-0.315597677,2.128862728,0.910713213,1.217542109,1.87597385,-0.225703065,0.034803622,-0.459518169,1.125487546,-0.475397182,-0.107298555,-0.330861972,3.804530931,1.932132458,-0.522379443,-0.625505931,green
-0.902380409,-0.874328105,-0.925684081,-0.881152367,-0.078820724,-0.63397998,2.535743653,0.942801561,1.275092121,2.291488038,-0.225703065,-0.055402839,-0.459518169,0.298012313,-0.475397182,-0.117656398,-0.330861972,1.676929302,1.338233524,-0.291968824,-0.806152609,red
-1.477284891,-1.475420498,-1.47490074,-1.471469587,-0.83904056,-1.025835121,-0.721934441,-0.019848878,-0.537733273,-0.52872562,-0.231875041,-0.1456093,-0.459518169,-0.444281645,-0.475397182,-0.159087774,-0.330861972,-0.766451555,-0.223917701,-0.496115194,-0.97535833,red
-1.50767939,-1.504478832,-1.506442942,-1.499283408,-0.957123487,-1.087062487,-0.910467628,-0.268533574,-0.770810824,-0.683146541,-0.256562947,-0.23581576,-0.459518169,-0.724162974,-0.475397182,-0.159087774,-0.330861972,-1.241162572,-0.381540167,-0.526607661,-0.941637617,red
-0.68493517,-0.627747385,-0.735666204,-0.720911546,-0.618488977,-0.844485495,1.732627352,-0.2524894,-0.767933323,1.491953402,-0.256562947,-0.23581576,-0.459518169,-0.724162974,-0.475397182,-0.159087774,-0.330861972,-1.060345093,0.595156184,-0.220026605,-0.578537795,red
-1.596371536,-1.595389905,-1.592849462,-1.60721764,-0.98835203,-1.109220962,-0.963765522,-0.268533574,-0.776565825,-0.782991858,-0.256562947,-0.23581576,-0.459518169,-0.724162974,-0.475397182,-0.159087774,-0.330861972,-1.257837383,-0.471610147,-0.554478666,-0.968132463,red
1.052932616,1.037502707,1.06434217,1.053776299,-0.037833262,-0.311515853,0.579382999,0.124548688,1.099852333,0.283000141,0.823532948,0.237768159,-0.023863772,1.235006327,-0.43234964,-0.159087774,0.00779689,1.176684981,-0.339319863,1.83295777,-0.393073873,green
3.219711633,3.08964376,3.330792817,1.904796201,-0.75901742,3.604703091,-0.009015924,-0.228423139,1.519679675,-0.46573814,-0.231875041,0.057355237,-0.422176363,-0.383437878,-0.423740131,-0.159087774,-0.137342622,-1.134339566,-0.395613601,-0.527410403,2.157055057,green
-0.036784928,-0.114452673,0.034919369,0.148789281,0.081225557,0.557329624,-0.326242742,-0.236445226,-0.460328506,-0.414078246,-0.244218994,-0.23581576,-0.422176363,-0.614644193,-0.475397182,-0.159087774,-0.250228909,0.61130468,0.054736301,-0.041213222,0.493299158,red
-0.48423182,-0.45007643,-0.51429729,-0.391297008,0.937082805,-0.541847372,0.640765898,-0.2524894,1.206032106,0.44859626,-0.256562947,-0.010299608,-0.434623632,1.271512587,-0.475397182,0.949201514,0.486219726,-0.378762206,-0.412501723,-0.390764762,-0.768818962,red
-0.578205633,-0.54223286,-0.609688558,-0.521648349,0.661881273,-0.560507141,2.794428723,-0.2524894,1.859224749,2.713097789,-0.256562947,0.102458467,-0.409729095,4.289363436,-0.475397182,1.953912364,0.550726176,0.316890054,-0.328061116,-0.302935489,-0.379224294,green
-1.071792372,-1.06528287,-1.074792676,-1.227787303,-0.772679907,-0.757017829,-0.437819312,0.317078776,0.253579399,-0.469801848,-0.201015158,-0.213264145,0.274870671,-0.517294166,-0.475397182,-0.14872993,-0.266355522,-1.090568188,0.012515998,-0.455723824,-0.577935639,red
-1.369160196,-1.36894246,-1.365554437,-1.437013659,-0.876124455,-0.956444107,-0.958697048,-0.076003487,-0.503203266,-0.861949713,-0.250390971,-0.213264145,-0.12344192,-0.6389817,-0.475397182,-0.12283532,-0.277106597,-1.187490525,-0.328061116,-0.510751106,-0.967530307,red
-1.329398212,-1.328468352,-1.326556804,-1.410030101,-0.866365535,-0.940699927,-0.814973377,0.284990428,-0.528956896,-0.743665319,-0.225703065,-0.213264145,-0.073652846,-0.419944139,-0.475397182,-0.143551008,-0.255604447,-1.099947769,-0.356207985,-0.483384892,-0.885034991,red
-1.081259512,-1.03041287,-1.125069036,-1.241071516,-0.75901742,-0.775677598,-0.771917658,0.140592862,-0.350695733,-0.766452564,-0.231875041,-0.213264145,-0.185678262,-0.663319207,-0.475397182,-0.143551008,-0.309359822,-1.168210275,-0.288655499,-0.537214326,-0.917551393,red
-1.33228818,-1.323279364,-1.336879707,-1.373083383,-0.827329857,-0.920290805,-0.700888876,0.228835819,-0.365083236,-0.709560646,-0.219531088,-0.168160915,-0.098547383,-0.383437878,-0.475397182,-0.102119633,-0.277106597,-1.098905593,-0.136662407,-0.481634191,-0.717635737,red
-1.382214883,-1.376829722,-1.383332769,-1.441580107,-0.88393159,-0.95819346,-0.737718615,0.084438253,-0.526223271,-0.653684655,-0.207187135,-0.213264145,-0.12344192,-0.6389817,-0.475397182,-0.143551008,-0.277106597,-1.147366762,-0.344949237,-0.53874149,-0.941035461,red
-0.96127598,-0.926425546,-0.990680135,-1.058413585,-0.762920987,-0.691125521,0.064643554,1.384016345,0.964322054,-0.23715454,-0.170155276,-0.23581576,-0.409729095,-0.663319207,-0.449568657,-0.12283532,-0.196473534,-0.306330997,-0.20702958,-0.404990365,-0.556860194,red
-1.265121319,-1.257275434,-1.268825015,-1.333230744,-0.872220887,-0.902214154,-0.573738587,0.509608863,0.069419359,-0.564283069,-0.201015158,-0.23581576,-0.434623632,-0.687656714,-0.449568657,-0.133193164,-0.239477834,-0.589281691,-0.240805822,-0.459907076,-0.752560761,red
-1.263626508,-1.252501565,-1.270354333,-1.334891271,-0.718029957,-0.914459627,-0.857502956,1.728966085,-0.38378699,-0.774072018,-0.244218994,-0.23581576,-0.397281826,-0.67548796,-0.475397182,-0.153908852,-0.330861972,-1.024911121,-0.198585519,-0.289996983,-0.838066855,red
-1.209016063,-1.193554659,-1.219886809,-1.105323463,-0.450635561,-0.733693118,-0.034445982,-0.220401052,-0.756423321,0.356146893,-0.225703065,-0.23581576,-0.459518169,-0.480787906,-0.329035538,-0.159087774,-0.223351222,-0.093206072,-0.437833905,-0.507700206,-0.61888222,red
0.259984971,0.338442217,0.187086602,0.162488626,1.268886071,-0.056693387,0.991525315,-0.100069748,-0.716138312,1.529542705,-0.219531088,-0.23581576,-0.459518169,0.237168546,0.127268412,-0.159087774,0.002421353,4.053610916,-0.302728934,-0.304427712,0.263877877,green
-1.123213886,-1.122154181,-1.121054573,-1.148912287,-0.417455234,-0.817662077,-0.635998384,-0.220401052,-0.762178322,-0.336715397,-0.238047018,-0.23581576,-0.459518169,-0.492956659,-0.311816521,-0.159087774,-0.217975684,0.304905033,-0.449092652,-0.498665891,-0.643570599,red
-1.146632599,-1.147891563,-1.142273874,-1.158460315,-0.23105987,-0.944198633,-0.807870498,-0.244467313,-0.770810824,-0.536853037,-0.244218994,-0.23581576,-0.459518169,-0.56596918,-0.363473572,-0.159087774,-0.212600147,0.081358352,-0.457536713,-0.503183048,-0.641764132,red
1.971843038,2.048940287,1.895527006,1.969141609,1.280596775,0.497268494,-0.119505141,-0.140180183,-0.01690566,-0.274743843,-0.256562947,0.057355237,3.785000381,0.699581176,-0.475397182,-0.159087774,-0.137342622,5.040551275,0.927289238,0.069357338,1.836708282,green
-0.230014221,-0.204118389,-0.253166084,-0.255548956,-0.298396415,0.271601917,-0.927742529,-0.2524894,-0.355299734,-0.840290147,-0.256562947,-0.1456093,-0.347492752,-0.614644193,0.256411039,-0.159087774,-0.314735359,-0.097374775,-0.435019218,-0.474452339,-0.101028411,red
-0.85374921,-0.845892449,-0.858585213,-0.833412226,-0.615561302,-0.347669155,-1.030357197,-0.260511487,-0.502512666,-0.886088141,-0.256562947,-0.213264145,-0.397281826,-0.663319207,-0.044921758,-0.159087774,-0.303984284,-0.389183962,-0.46879546,-0.512408669,-0.410536385,red
-0.08063273,-0.031013743,-0.126041448,-0.357256212,0.400342228,-0.423474465,1.417698008,1.76907652,0.276599404,-0.249345665,0.422354473,-0.213264145,0.249976135,-0.334762865,-0.113797826,-0.128014242,-0.239477834,0.082400528,-0.508201077,0.390011962,-0.281675088,red
-0.896899433,-0.855855307,-0.932183686,-1.080830695,-0.372564204,-0.757017829,0.04272109,1.76907652,0.276599404,-0.249345665,-0.046715745,-0.213264145,-0.397281826,-0.67548796,-0.475397182,-0.159087774,-0.293233209,0.533141505,-0.508201077,-0.415310284,-0.281675088,red
0.643055318,0.707275498,0.582224379,0.720010445,1.438691272,-0.972771404,0.986360383,-0.076003487,-0.487981288,0.545647777,-0.256562947,0.733903692,0.150397987,0.103312259,0.265020548,-0.008899038,-0.277106597,1.293929744,0.299614061,-0.389866837,1.105089239,green
0.965436319,0.922307169,1.002595918,0.950408516,-0.735596013,-0.13191558,0.449602015,-0.260511487,-0.580895783,0.811282238,0.946972479,0.057355237,-0.434623632,0.553556135,3.43331967,-0.159087774,-0.201849072,0.830161571,-0.395613601,0.539282218,0.238587343,green
0.22321261,0.224907155,0.221113948,0.224343243,0.53599121,0.562577684,1.512403051,0.060371992,1.246317115,1.180063779,-0.256562947,0.125010083,2.179302748,-0.10355655,-0.440959148,-0.153908852,-0.330861972,-0.161989666,-0.474424834,-0.120455457,-0.559870972,green
-1.436426711,-1.434323711,-1.434373788,-1.37225312,-0.829281641,-0.95819346,0.662688361,-0.132158096,0.584491971,0.473994438,-0.256562947,-0.010299608,2.253986359,-0.225244084,-0.440959148,-0.153908852,-0.320110897,-0.630968718,-0.499757016,-0.245768759,-0.816389254,red
-1.046081616,-1.051583942,-1.038089022,-1.055507664,-0.228132194,-0.891134916,-0.584261369,0.004217383,-0.336308229,-0.536853037,-0.256562947,-0.010299608,0.971917706,-0.480787906,-0.449568657,-0.14872993,-0.325486434,-0.851909959,-0.494127643,-0.378453431,-0.862153079,red
-0.925001889,-0.925180189,-0.922243113,-0.901493818,0.009985444,-0.70453723,2.448053798,-0.084025574,1.974324774,-0.684162468,-0.256562947,0.237768159,2.154408211,-0.079219043,-0.440959148,-0.14872993,-0.330861972,-0.202634517,-0.465980774,-0.173897895,-0.94525055,red
0.238858303,0.300666383,0.181351656,0.234306403,1.365499375,-0.021123203,0.639047176,-0.236445226,-0.362205735,0.74727883,-0.256562947,-0.1456093,-0.260361873,0.32234982,0.265020548,-0.055509335,0.314202527,0.272597588,0.392498728,-0.344307399,0.531837116,green
1.651853735,1.718920638,1.585648759,1.631224438,-0.685825523,-0.346502919,0.556583637,-0.244467313,-0.471550759,0.943352763,-0.096091557,-0.213264145,-0.459518169,-0.273919098,0.402772683,-0.076225023,-0.169595847,1.887969875,-0.449092652,-0.193663488,0.309039547,green
0.310409944,0.198339536,0.412852308,0.414058412,1.63191788,0.17422125,-0.525342556,-0.276555661,-0.356824809,-0.350613279,-0.194843182,0.170113313,-0.086100114,-0.67548796,-0.440959148,-0.153908852,0.163687477,1.548220607,-0.226732388,0.308308611,-0.14077068,green
1.103357589,1.071127351,1.130102884,1.200732907,-0.734620121,0.180635545,0.553076043,-0.260511487,-0.713260812,0.970782795,-0.219531088,-0.010299608,-0.048758309,-0.030544029,0.290849073,-0.159087774,-0.088962785,1.57635935,0.263023131,0.688147048,0.49570778,green
-0.46768924,-0.409809881,-0.519649906,-0.751631289,-0.179337596,-0.403065343,0.442586826,4.376254791,1.303867128,0.011747602,-0.170155276,-0.168160915,-0.459518169,-0.127894057,-0.475397182,-0.159087774,0.556101714,-0.659628548,-0.12540366,-0.18715254,-0.857335834,red
-0.665502622,-0.648295779,-0.679463734,-0.730459574,-0.202759003,-0.439801762,0.232131176,4.215813051,0.9456183,-0.242742139,-0.194843182,-0.032851224,-0.459518169,-0.273919098,-0.475397182,-0.159087774,0.636734776,-0.67369792,0.065995049,-0.16442384,-0.870583257,red
-0.032400147,0.032914592,-0.092396432,0.039194523,0.974166699,-0.239792367,0.427723396,-0.244467313,-0.054313168,0.646326153,-0.182499229,-0.077954454,0.424237893,-0.480787906,-0.43234964,-0.159087774,-0.115840472,-0.003578965,-0.508201077,0.167654565,-0.057071053,red
-1.390087556,-1.381603591,-1.394038001,-1.393424835,-0.731692445,-0.999011704,-0.971850526,-0.268533574,-0.684485805,-0.752788345,-0.256562947,-0.23581576,-0.347492752,-0.687656714,-0.466787674,-0.159087774,-0.330861972,-1.092652539,-0.508201077,-0.556413061,-0.861550923,red
0.300942805,0.364802277,0.241377424,0.330616948,0.462799313,-1.001927293,0.210059639,-0.236445226,-0.145242188,0.152616055,-0.256562947,-0.032851224,-0.260361873,-0.407775385,-0.131016843,-0.14872993,0.609857088,0.194434413,0.899142369,0.093671067,-0.705592625,red
0.085092032,0.131090249,0.042565963,0.09606756,0.873649828,-0.081767452,0.565264933,-0.196334791,-0.328970603,0.78380141,-0.256562947,-0.010299608,-0.347492752,-0.237412837,-0.26015947,-0.153908852,-0.234102297,-0.263601794,-0.474424834,-0.254291906,0.401771508,red
0.237861762,0.295892514,0.183836799,0.209813635,-0.42038291,-0.434553702,2.576957884,1.159397909,-0.212575703,3.092038601,-0.256562947,0.327974619,2.32866997,0.431868601,-0.320426029,0.016995571,-0.250228909,1.861915483,-0.325246429,-0.013570582,-0.712216336,green
